tokens,ner_tags
Find the trend torque and temperature and power consumption.,Find O the O trend B-FUNC torque B-PARAM and O temperature B-PARAM and O power B-PARAM consumption I-PARAM . O
Show the maximum torque and temperature and power consumption.,Show O the O maximum B-FUNC torque B-PARAM and O temperature B-PARAM and O power B-PARAM consumption I-PARAM . O
Identify the latest fault detection and power consumption.,Identify O the O latest B-FUNC fault B-PARAM detection I-PARAM and O power B-PARAM consumption I-PARAM . O
Calculate the minimum rotation speed and temperature and fault detection.,Calculate O the O minimum B-FUNC rotation B-PARAM speed I-PARAM and O temperature B-PARAM and O fault B-PARAM detection I-PARAM . O
Identify the trend rotation speed.,Identify O the O trend B-FUNC rotation B-PARAM speed I-PARAM . O
Calculate the latest summary and temperature and tool wear.,Calculate O the O latest B-FUNC summary B-PARAM and O temperature B-PARAM and O tool B-PARAM wear I-PARAM . O
Identify the minimum tool wear and air pressure and summary.,Identify O the O minimum B-FUNC tool B-PARAM wear I-PARAM and O air B-PARAM pressure I-PARAM and O summary B-PARAM . O
Identify the latest torque.,Identify O the O latest B-FUNC torque B-PARAM . O
Determine the average power consumption.,Determine O the O average B-FUNC power B-PARAM consumption I-PARAM . O
Identify the average summary.,Identify O the O average B-FUNC summary B-PARAM . O
Identify the minimum power consumption and fault detection and torque.,Identify O the O minimum B-FUNC power B-PARAM consumption I-PARAM and O fault B-PARAM detection I-PARAM and O torque B-PARAM . O
Calculate the trend fault detection and temperature and torque.,Calculate O the O trend B-FUNC fault B-PARAM detection I-PARAM and O temperature B-PARAM and O torque B-PARAM . O
Find the average summary and system load.,Find O the O average B-FUNC summary B-PARAM and O system B-PARAM load I-PARAM . O
Determine the average rotation speed and power consumption.,Determine O the O average B-FUNC rotation B-PARAM speed I-PARAM and O power B-PARAM consumption I-PARAM . O
Measure the maximum rotation speed.,Measure O the O maximum B-FUNC rotation B-PARAM speed I-PARAM . O
Determine the average tool wear.,Determine O the O average B-FUNC tool B-PARAM wear I-PARAM . O
Identify the minimum system load and summary.,Identify O the O minimum B-FUNC system B-PARAM load I-PARAM and O summary B-PARAM . O
Calculate the minimum torque and fault detection and rotation speed.,Calculate O the O minimum B-FUNC torque B-PARAM and O fault B-PARAM detection I-PARAM and O rotation B-PARAM speed I-PARAM . O
Determine the trend torque and power consumption and temperature.,Determine O the O trend B-FUNC torque B-PARAM and O power B-PARAM consumption I-PARAM and O temperature B-PARAM . O
Find the latest fault detection and temperature and rotation speed.,Find O the O latest B-FUNC fault B-PARAM detection I-PARAM and O temperature B-PARAM and O rotation B-PARAM speed I-PARAM . O
Identify the latest temperature.,Identify O the O latest B-FUNC temperature B-PARAM . O
Identify the latest rotation speed.,Identify O the O latest B-FUNC rotation B-PARAM speed I-PARAM . O
Find the minimum system load and fault detection.,Find O the O minimum B-FUNC system B-PARAM load I-PARAM and O fault B-PARAM detection I-PARAM . O
Show the latest temperature and torque.,Show O the O latest B-FUNC temperature B-PARAM and O torque B-PARAM . O
Identify the maximum tool wear.,Identify O the O maximum B-FUNC tool B-PARAM wear I-PARAM . O
Measure the minimum air pressure.,Measure O the O minimum B-FUNC air B-PARAM pressure I-PARAM . O
Show the minimum fault detection and temperature.,Show O the O minimum B-FUNC fault B-PARAM detection I-PARAM and O temperature B-PARAM . O
Calculate the trend torque and fault detection and system load.,Calculate O the O trend B-FUNC torque B-PARAM and O fault B-PARAM detection I-PARAM and O system B-PARAM load I-PARAM . O
Identify the minimum temperature.,Identify O the O minimum B-FUNC temperature B-PARAM . O
Measure the average tool wear and torque and rotation speed.,Measure O the O average B-FUNC tool B-PARAM wear I-PARAM and O torque B-PARAM and O rotation B-PARAM speed I-PARAM . O
Show the average system load and summary.,Show O the O average B-FUNC system B-PARAM load I-PARAM and O summary B-PARAM . O
Determine the average summary.,Determine O the O average B-FUNC summary B-PARAM . O
Identify the latest temperature.,Identify O the O latest B-FUNC temperature B-PARAM . O
Show the latest fault detection and temperature and torque.,Show O the O latest B-FUNC fault B-PARAM detection I-PARAM and O temperature B-PARAM and O torque B-PARAM . O
Determine the average tool wear and fault detection and rotation speed.,Determine O the O average B-FUNC tool B-PARAM wear I-PARAM and O fault B-PARAM detection I-PARAM and O rotation B-PARAM speed I-PARAM . O
Find the trend system load.,Find O the O trend B-FUNC system B-PARAM load I-PARAM . O
Measure the maximum tool wear.,Measure O the O maximum B-FUNC tool B-PARAM wear I-PARAM . O
Show the latest power consumption.,Show O the O latest B-FUNC power B-PARAM consumption I-PARAM . O
Measure the average system load.,Measure O the O average B-FUNC system B-PARAM load I-PARAM . O
Determine the trend rotation speed and power consumption and fault detection.,Determine O the O trend B-FUNC rotation B-PARAM speed I-PARAM and O power B-PARAM consumption I-PARAM and O fault B-PARAM detection I-PARAM . O
Measure the latest temperature and rotation speed and summary.,Measure O the O latest B-FUNC temperature B-PARAM and O rotation B-PARAM speed I-PARAM and O summary B-PARAM . O
Determine the maximum fault detection and rotation speed and system load.,Determine O the O maximum B-FUNC fault B-PARAM detection I-PARAM and O rotation B-PARAM speed I-PARAM and O system B-PARAM load I-PARAM . O
Identify the maximum air pressure and system load and power consumption.,Identify O the O maximum B-FUNC air B-PARAM pressure I-PARAM and O system B-PARAM load I-PARAM and O power B-PARAM consumption I-PARAM . O
Calculate the minimum air pressure and temperature.,Calculate O the O minimum B-FUNC air B-PARAM pressure I-PARAM and O temperature B-PARAM . O
Determine the maximum fault detection.,Determine O the O maximum B-FUNC fault B-PARAM detection I-PARAM . O
Measure the average torque.,Measure O the O average B-FUNC torque B-PARAM . O
Identify the trend fault detection and summary and tool wear.,Identify O the O trend B-FUNC fault B-PARAM detection I-PARAM and O summary B-PARAM and O tool B-PARAM wear I-PARAM . O
Measure the latest rotation speed and summary.,Measure O the O latest B-FUNC rotation B-PARAM speed I-PARAM and O summary B-PARAM . O
Find the trend fault detection and system load.,Find O the O trend B-FUNC fault B-PARAM detection I-PARAM and O system B-PARAM load I-PARAM . O
Identify the minimum power consumption and summary and torque.,Identify O the O minimum B-FUNC power B-PARAM consumption I-PARAM and O summary B-PARAM and O torque B-PARAM . O
Identify the minimum torque and tool wear and fault detection.,Identify O the O minimum B-FUNC torque B-PARAM and O tool B-PARAM wear I-PARAM and O fault B-PARAM detection I-PARAM . O
Identify the minimum tool wear and air pressure.,Identify O the O minimum B-FUNC tool B-PARAM wear I-PARAM and O air B-PARAM pressure I-PARAM . O
Identify the minimum torque and rotation speed and summary.,Identify O the O minimum B-FUNC torque B-PARAM and O rotation B-PARAM speed I-PARAM and O summary B-PARAM . O
Show the average system load and power consumption.,Show O the O average B-FUNC system B-PARAM load I-PARAM and O power B-PARAM consumption I-PARAM . O
Determine the maximum torque and fault detection.,Determine O the O maximum B-FUNC torque B-PARAM and O fault B-PARAM detection I-PARAM . O
Calculate the trend torque and tool wear and summary.,Calculate O the O trend B-FUNC torque B-PARAM and O tool B-PARAM wear I-PARAM and O summary B-PARAM . O
Determine the maximum air pressure and rotation speed and summary.,Determine O the O maximum B-FUNC air B-PARAM pressure I-PARAM and O rotation B-PARAM speed I-PARAM and O summary B-PARAM . O
Show the average air pressure and fault detection and rotation speed.,Show O the O average B-FUNC air B-PARAM pressure I-PARAM and O fault B-PARAM detection I-PARAM and O rotation B-PARAM speed I-PARAM . O
Show the average summary.,Show O the O average B-FUNC summary B-PARAM . O
Show the trend torque and air pressure.,Show O the O trend B-FUNC torque B-PARAM and O air B-PARAM pressure I-PARAM . O
Show the latest fault detection.,Show O the O latest B-FUNC fault B-PARAM detection I-PARAM . O
Calculate the maximum air pressure and summary and system load.,Calculate O the O maximum B-FUNC air B-PARAM pressure I-PARAM and O summary B-PARAM and O system B-PARAM load I-PARAM . O
Determine the latest temperature.,Determine O the O latest B-FUNC temperature B-PARAM . O
Find the minimum fault detection and rotation speed.,Find O the O minimum B-FUNC fault B-PARAM detection I-PARAM and O rotation B-PARAM speed I-PARAM . O
Measure the maximum air pressure and summary and system load.,Measure O the O maximum B-FUNC air B-PARAM pressure I-PARAM and O summary B-PARAM and O system B-PARAM load I-PARAM . O
Calculate the minimum rotation speed and fault detection.,Calculate O the O minimum B-FUNC rotation B-PARAM speed I-PARAM and O fault B-PARAM detection I-PARAM . O
Measure the latest tool wear and torque.,Measure O the O latest B-FUNC tool B-PARAM wear I-PARAM and O torque B-PARAM . O
Measure the average power consumption.,Measure O the O average B-FUNC power B-PARAM consumption I-PARAM . O
Determine the minimum power consumption and air pressure.,Determine O the O minimum B-FUNC power B-PARAM consumption I-PARAM and O air B-PARAM pressure I-PARAM . O
Calculate the trend summary and air pressure.,Calculate O the O trend B-FUNC summary B-PARAM and O air B-PARAM pressure I-PARAM . O
Show the trend summary and system load and power consumption.,Show O the O trend B-FUNC summary B-PARAM and O system B-PARAM load I-PARAM and O power B-PARAM consumption I-PARAM . O
Measure the average temperature and fault detection and power consumption.,Measure O the O average B-FUNC temperature B-PARAM and O fault B-PARAM detection I-PARAM and O power B-PARAM consumption I-PARAM . O
Find the minimum power consumption.,Find O the O minimum B-FUNC power B-PARAM consumption I-PARAM . O
Find the average air pressure and summary and power consumption.,Find O the O average B-FUNC air B-PARAM pressure I-PARAM and O summary B-PARAM and O power B-PARAM consumption I-PARAM . O
Identify the maximum fault detection.,Identify O the O maximum B-FUNC fault B-PARAM detection I-PARAM . O
Show the maximum temperature and fault detection.,Show O the O maximum B-FUNC temperature B-PARAM and O fault B-PARAM detection I-PARAM . O
Identify the trend fault detection and rotation speed.,Identify O the O trend B-FUNC fault B-PARAM detection I-PARAM and O rotation B-PARAM speed I-PARAM . O
Show the average fault detection.,Show O the O average B-FUNC fault B-PARAM detection I-PARAM . O
Calculate the minimum tool wear.,Calculate O the O minimum B-FUNC tool B-PARAM wear I-PARAM . O
Identify the average fault detection and air pressure.,Identify O the O average B-FUNC fault B-PARAM detection I-PARAM and O air B-PARAM pressure I-PARAM . O
Calculate the average system load and air pressure and power consumption.,Calculate O the O average B-FUNC system B-PARAM load I-PARAM and O air B-PARAM pressure I-PARAM and O power B-PARAM consumption I-PARAM . O
Measure the minimum temperature and torque and system load.,Measure O the O minimum B-FUNC temperature B-PARAM and O torque B-PARAM and O system B-PARAM load I-PARAM . O
Determine the latest torque and rotation speed and fault detection.,Determine O the O latest B-FUNC torque B-PARAM and O rotation B-PARAM speed I-PARAM and O fault B-PARAM detection I-PARAM . O
Calculate the minimum power consumption and rotation speed and temperature.,Calculate O the O minimum B-FUNC power B-PARAM consumption I-PARAM and O rotation B-PARAM speed I-PARAM and O temperature B-PARAM . O
Find the minimum summary and rotation speed and temperature.,Find O the O minimum B-FUNC summary B-PARAM and O rotation B-PARAM speed I-PARAM and O temperature B-PARAM . O
Show the latest fault detection and system load.,Show O the O latest B-FUNC fault B-PARAM detection I-PARAM and O system B-PARAM load I-PARAM . O
Measure the average temperature and fault detection.,Measure O the O average B-FUNC temperature B-PARAM and O fault B-PARAM detection I-PARAM . O
Find the average tool wear.,Find O the O average B-FUNC tool B-PARAM wear I-PARAM . O
Determine the maximum air pressure and power consumption and fault detection.,Determine O the O maximum B-FUNC air B-PARAM pressure I-PARAM and O power B-PARAM consumption I-PARAM and O fault B-PARAM detection I-PARAM . O
Show the average torque and rotation speed.,Show O the O average B-FUNC torque B-PARAM and O rotation B-PARAM speed I-PARAM . O
Measure the maximum power consumption.,Measure O the O maximum B-FUNC power B-PARAM consumption I-PARAM . O
